url_length,domain_length,num_digits,num_dots,num_hyphens,has_https,num_subdirs,num_query_params,contains_login,contains_secure,contains_account,contains_update,contains_verify,label
39,21,10,3,0,1,2,0,0,0,0,1,0,0
48,18,17,3,0,1,3,1,0,0,0,0,0,0
43,16,15,2,0,0,4,0,0,0,0,0,0,1
44,16,15,2,0,1,4,0,0,0,0,0,0,1
44,15,15,2,0,1,3,1,1,0,0,0,0,0
36,13,12,2,0,1,3,0,0,0,0,0,0,1
44,24,12,3,0,1,1,1,0,0,0,0,0,0
53,26,17,3,0,0,4,0,0,0,0,0,0,1
43,15,15,2,0,1,4,0,0,0,0,0,0,0
32,17,7,2,0,1,0,1,0,1,0,0,0,0
39,14,13,2,0,1,2,1,0,0,0,0,0,1
34,21,7,3,0,1,1,0,0,0,0,0,0,0
42,17,13,2,0,1,2,1,0,0,1,0,0,0
31,23,5,3,0,1,0,0,0,0,1,0,0,0
38,19,10,2,0,0,1,1,0,0,0,0,0,0
38,23,9,3,0,1,0,1,0,0,1,0,0,0
48,18,16,2,0,1,3,1,0,0,0,0,0,1
40,20,12,3,0,1,1,1,0,0,0,0,0,1
38,23,9,3,0,1,0,1,0,0,0,0,0,1
44,16,15,2,0,1,4,0,0,0,0,0,0,1
37,15,11,2,0,1,3,0,0,0,0,0,0,1
39,19,11,3,0,1,1,1,0,0,0,0,0,1
34,16,8,2,0,1,1,1,0,0,0,0,0,1
58,23,21,3,0,1,4,1,0,0,1,0,0,1
33,19,7,2,0,0,0,1,0,0,0,0,0,1
46,21,14,3,0,1,2,1,0,0,0,1,0,0
53,20,19,3,0,1,4,1,0,0,0,0,0,0
51,17,18,2,0,1,4,1,0,0,0,0,0,0
37,14,12,2,0,1,3,0,0,0,0,0,0,0
40,25,9,3,0,1,0,1,0,0,0,0,0,1
31,16,7,2,0,1,0,1,0,0,0,0,0,1
35,15,10,2,0,1,1,1,0,0,0,0,0,1
35,16,10,2,0,0,1,1,0,0,0,0,0,0
29,16,6,2,0,1,1,0,0,0,0,0,0,0
33,13,10,2,0,1,1,1,0,0,0,0,0,0
44,14,14,2,0,1,3,1,0,0,0,1,0,0
41,23,10,3,0,1,2,0,0,0,1,0,0,1
46,20,15,3,0,1,4,0,0,0,0,0,0,0
41,22,11,3,0,1,1,1,0,0,0,0,0,1
34,16,9,2,0,1,2,0,0,1,0,0,0,1
39,17,11,2,0,0,3,0,0,0,0,0,0,1
55,21,20,3,0,1,4,1,0,0,0,0,0,1
38,20,11,3,0,1,2,0,0,0,0,0,0,0
58,23,21,3,0,1,4,1,0,0,0,0,0,1
41,14,15,2,0,0,4,0,0,0,0,0,0,0
42,22,12,3,0,1,1,1,0,0,0,0,0,1
47,22,15,3,0,1,2,1,1,0,0,0,0,0
41,24,9,3,0,0,2,0,0,0,0,0,0,0
35,22,8,3,0,1,1,0,0,1,0,0,0,0
29,16,6,2,0,1,1,0,0,0,0,0,0,1
38,26,8,3,0,0,1,0,0,0,0,0,0,0
46,23,17,3,0,1,3,0,0,0,0,0,0,1
37,19,9,2,0,1,2,0,0,0,0,0,0,0
52,22,18,3,0,1,3,1,0,0,0,0,0,0
37,20,10,3,0,1,2,0,0,0,0,0,0,1
39,15,13,2,0,0,2,1,1,0,0,0,0,1
56,21,20,3,0,1,4,1,0,0,0,0,0,1
48,20,16,3,0,1,4,0,0,0,0,0,0,1
45,22,14,3,0,1,3,0,0,0,0,0,0,0
23,15,2,2,0,1,0,0,0,0,0,1,0,0
38,16,12,2,0,0,3,0,0,0,0,0,0,0
51,23,17,3,0,1,4,0,0,0,0,0,0,0
40,16,13,2,0,0,2,1,0,0,0,1,0,0
29,21,4,3,0,1,0,0,0,0,0,0,0,0
43,16,14,2,0,1,4,0,0,0,0,0,0,0
39,21,11,3,0,1,2,0,0,0,0,0,0,0
43,24,12,3,0,0,1,1,0,0,0,0,0,1
36,23,8,3,0,1,1,0,0,1,0,0,0,1
40,20,12,3,0,1,1,1,0,0,0,0,0,1
32,24,5,3,0,1,0,0,0,0,0,0,0,1
41,14,14,2,0,1,4,0,0,0,0,0,0,1
35,17,9,2,0,1,2,0,0,0,1,0,0,0
51,16,21,2,0,1,4,1,0,0,0,0,0,1
37,17,13,2,0,1,1,1,0,0,0,0,0,1
36,21,9,3,0,1,0,1,1,0,0,0,0,1
45,22,14,3,0,0,2,1,0,0,0,0,0,1
42,19,12,2,0,1,3,0,0,0,0,0,0,0
43,15,15,2,0,1,4,0,1,0,0,0,0,1
30,16,7,2,0,0,0,1,0,1,0,0,0,1
45,16,15,2,0,1,3,1,0,0,0,0,0,0
40,20,12,3,0,1,1,1,0,0,0,0,0,0
38,13,13,2,0,1,2,1,0,0,0,0,0,0
26,13,6,2,0,1,1,0,0,0,0,0,0,0
56,21,22,3,0,1,4,1,0,0,0,0,0,0
35,22,8,3,0,1,1,0,0,1,0,0,0,0
52,23,17,3,0,1,3,1,0,0,0,1,0,1
22,14,3,2,0,1,0,0,0,0,0,0,0,0
54,20,20,3,0,1,4,1,0,0,0,0,0,0
42,22,12,3,0,1,1,1,0,0,0,0,0,0
45,15,15,2,0,1,3,1,0,0,0,0,0,1
34,19,9,3,0,1,0,1,0,0,0,0,0,1
39,19,12,3,0,1,1,1,0,0,0,0,0,0
54,20,21,3,0,0,4,1,0,0,0,0,0,1
44,19,15,3,0,1,2,1,0,0,0,0,0,1
37,25,8,3,0,0,1,0,0,0,0,0,0,0
48,21,16,3,0,0,3,1,1,0,0,0,0,1
58,23,24,3,0,1,4,1,0,0,0,0,0,0
41,24,9,3,0,1,2,0,0,0,0,0,0,1
49,21,16,3,0,1,3,1,1,0,0,0,0,1
47,17,16,2,0,1,3,1,0,0,1,0,0,1
50,21,18,3,0,0,3,1,0,0,0,0,0,0
51,17,19,2,0,0,4,1,0,0,0,0,0,1
28,21,5,3,0,0,0,0,1,0,0,0,0,1
44,16,15,2,0,1,4,0,0,1,0,0,0,1
34,16,9,2,0,1,2,0,0,0,0,0,0,0
30,18,6,2,0,0,1,0,0,0,0,0,0,1
32,24,5,3,0,1,0,0,0,0,0,0,0,1
45,16,15,2,0,1,3,1,0,0,0,1,0,0
56,22,21,3,0,0,4,1,0,0,0,0,0,1
43,19,14,3,0,0,2,1,0,0,0,0,0,1
35,21,8,3,0,1,0,1,0,0,0,0,0,1
46,23,17,3,0,1,3,0,0,0,0,0,0,0
30,22,5,3,0,1,0,0,0,0,0,0,0,1
45,20,15,3,0,1,2,1,0,0,0,0,0,1
36,14,10,2,0,1,2,1,0,0,0,0,0,1
32,18,6,2,0,0,0,1,0,0,0,0,0,0
46,22,15,3,0,0,2,1,0,0,0,0,0,1
38,23,12,3,0,1,0,1,0,0,0,0,0,0
27,14,6,2,0,1,1,0,0,0,0,0,0,0
49,21,17,3,0,1,4,0,1,0,0,0,0,1
36,22,8,3,0,1,0,1,0,0,0,0,0,1
38,21,9,3,0,1,2,0,0,0,0,0,0,1
43,25,11,3,0,1,2,0,0,0,0,0,0,1
42,14,15,2,0,1,4,0,0,0,0,0,0,1
39,21,11,3,0,1,2,0,1,0,0,0,0,0
46,23,17,3,0,1,3,0,0,0,0,0,0,0
28,16,6,2,0,0,1,0,0,0,0,0,0,1
43,16,15,2,0,0,4,0,0,0,0,0,0,0
34,16,9,2,0,1,2,0,1,0,0,0,0,0
29,21,5,3,0,1,0,0,1,0,0,0,0,0
35,13,11,2,0,1,3,0,0,0,0,0,0,1
53,23,18,3,0,1,3,1,0,0,0,1,0,1
44,22,14,3,0,0,3,0,0,1,0,0,0,0
41,19,14,3,0,0,3,0,0,0,0,0,0,0
29,22,5,3,0,0,0,0,0,0,0,0,0,1
40,25,9,3,0,1,0,1,0,0,0,0,0,0
25,17,3,2,0,1,0,0,0,0,1,0,0,1
21,13,2,2,0,1,0,0,0,0,0,0,0,0
50,22,17,3,0,1,4,0,0,1,0,0,0,0
49,21,17,3,0,1,4,0,1,0,0,0,0,1
47,22,15,3,0,1,2,1,0,0,0,0,0,0
47,17,19,2,0,1,3,1,0,0,0,0,0,0
43,16,13,2,0,1,4,0,0,0,1,0,0,1
46,20,16,3,0,0,4,0,0,0,0,0,0,1
36,18,9,2,0,1,2,0,0,0,0,0,0,1
43,21,13,3,0,0,3,0,0,0,0,0,0,1
39,19,11,3,0,1,1,1,0,0,0,0,0,1
35,16,9,2,0,1,1,1,0,0,0,0,0,0
40,20,12,3,0,1,1,1,0,0,0,0,0,0
31,23,5,3,0,1,0,0,0,0,1,0,0,0
38,20,11,3,0,1,2,0,0,0,0,0,0,1
24,16,3,2,0,1,0,0,0,1,0,0,0,0
34,14,10,2,0,1,1,1,0,0,0,0,0,0
42,19,14,3,0,1,3,0,0,0,0,0,0,1
48,20,17,3,0,1,4,0,0,0,0,0,0,0
49,22,16,3,0,1,4,0,0,0,0,0,0,1
45,17,18,2,0,1,4,0,0,0,0,0,0,0
45,22,14,3,0,1,3,0,0,0,0,0,0,0
31,16,7,2,0,1,0,1,0,0,0,1,0,0
35,20,9,3,0,1,0,1,0,0,0,0,0,1
43,21,14,3,0,0,3,0,0,0,0,0,0,0
44,24,12,3,0,1,1,1,0,0,0,0,0,1
39,20,11,3,0,0,1,1,1,0,0,0,0,0
44,15,14,2,0,1,3,1,0,1,0,0,0,0
35,23,11,3,0,0,1,0,0,0,0,0,0,1
51,16,19,2,0,1,4,1,0,1,0,0,0,1
49,14,19,2,0,1,4,1,0,0,0,0,0,0
40,22,11,3,0,1,2,0,0,0,0,0,0,0
43,19,14,3,0,1,2,1,0,0,0,0,0,1
30,17,6,2,0,1,1,0,0,0,1,0,0,1
57,23,20,3,0,1,4,1,0,0,0,1,0,0
43,20,14,3,0,1,3,0,0,0,0,0,0,1
32,13,10,2,0,0,1,1,0,0,0,0,0,0
58,23,24,3,0,1,4,1,0,0,0,0,0,1
48,21,16,3,0,1,4,0,0,0,0,0,0,0
23,16,5,2,0,0,0,0,0,0,0,0,0,0
46,22,13,3,0,1,2,1,0,0,1,0,0,1
32,19,7,3,0,1,1,0,0,0,0,0,0,1
27,19,3,2,0,1,0,0,0,0,0,0,0,0
38,18,10,2,0,1,1,1,0,0,0,0,0,1
34,22,7,3,0,1,1,0,0,0,0,0,0,1
53,19,20,3,0,1,4,1,0,0,0,0,0,0
29,21,4,3,0,1,0,0,0,0,0,0,0,0
35,22,8,3,0,1,1,0,0,0,0,0,0,0
37,24,8,3,0,1,1,0,0,0,0,0,0,0
48,14,18,2,0,1,4,1,0,0,0,0,0,1
43,21,14,3,0,0,3,0,1,0,0,0,0,0
44,22,13,3,0,1,3,0,0,1,0,0,0,1
33,18,8,3,0,1,0,1,0,0,0,0,0,1
40,22,11,3,0,1,2,0,0,1,0,0,0,1
28,20,5,3,0,1,0,0,0,0,0,0,0,0
42,24,14,3,0,1,2,0,0,0,0,0,0,1
29,21,5,3,0,1,0,0,0,0,0,0,0,0
47,17,16,2,0,1,3,1,0,0,1,0,0,0
49,20,17,3,0,1,3,1,0,0,0,0,0,0
37,22,9,3,0,1,0,1,0,0,0,0,0,1
30,22,5,3,0,1,0,0,0,1,0,0,0,1
47,14,17,2,0,1,4,1,0,0,0,0,0,1
39,21,11,3,0,1,2,0,1,0,0,0,0,1
44,25,11,3,0,1,1,1,0,0,0,0,0,0
40,20,10,3,0,1,1,1,0,1,0,0,0,0
53,18,20,3,0,1,4,1,0,0,0,0,0,1
44,19,15,3,0,1,2,1,0,0,0,0,0,1
34,22,9,3,0,1,1,0,0,0,0,0,0,1
44,21,14,3,0,0,2,1,1,0,0,0,0,0
30,17,6,2,0,1,1,0,0,0,0,0,0,0
46,22,14,3,0,1,2,1,0,1,0,0,0,0
49,21,17,3,0,1,4,0,1,0,0,0,0,1
34,21,8,3,0,1,1,0,1,0,0,0,0,0
23,15,3,2,0,1,0,0,1,0,0,0,0,1
31,23,5,3,0,1,0,0,0,0,0,0,0,0
35,15,10,2,0,1,1,1,0,0,0,0,0,0
32,15,8,2,0,1,2,0,0,0,0,0,0,1
33,20,8,3,0,1,1,0,0,0,0,0,0,0
39,17,12,2,0,0,3,0,0,0,1,0,0,1
34,16,9,2,0,1,2,0,0,0,0,1,0,1
34,21,8,3,0,1,1,0,0,0,0,0,0,0
42,17,13,2,0,1,2,1,0,0,0,0,0,1
45,22,14,3,0,1,3,0,0,0,0,1,0,0
21,13,3,2,0,1,0,0,0,0,0,0,0,1
30,15,6,2,0,1,0,1,0,0,0,1,0,1
51,23,17,3,0,1,4,0,0,1,0,0,0,1
34,14,10,2,0,1,1,1,0,0,0,0,0,1
45,22,14,3,0,1,3,0,0,0,0,0,0,0
54,19,19,2,0,1,4,1,0,0,0,0,0,0
52,18,18,2,0,1,4,1,0,0,0,0,0,0
46,23,14,3,0,1,3,0,0,0,1,0,0,0
40,25,9,3,0,1,0,1,0,0,0,0,0,0
36,22,9,3,0,0,0,1,0,1,0,0,0,1
34,17,8,2,0,1,2,0,0,0,1,0,0,1
47,20,16,3,0,1,4,0,0,0,0,0,0,0
36,17,9,2,0,1,1,1,0,0,0,1,0,1
48,20,17,3,0,1,4,0,0,0,0,0,0,1
50,22,17,3,0,0,3,1,0,0,0,1,0,0
20,13,3,2,0,0,0,0,0,0,0,0,0,1
34,19,9,3,0,1,0,1,0,0,0,0,0,1
49,19,16,2,0,1,3,1,0,0,0,0,0,0
50,20,18,3,0,1,3,1,0,0,0,0,0,0
31,13,9,2,0,1,2,0,0,0,0,0,0,0
40,22,11,3,0,1,2,0,0,1,0,0,0,1
55,21,21,3,0,0,4,1,0,0,0,0,0,1
29,16,6,2,0,1,1,0,0,0,0,1,0,0
39,15,13,2,0,0,2,1,1,0,0,0,0,0
45,25,12,3,0,1,1,1,0,0,0,0,0,0
47,14,17,2,0,1,4,1,0,0,0,0,0,1
47,23,18,3,0,0,2,1,0,0,0,0,0,1
34,15,8,2,0,1,1,1,0,0,0,0,0,1
40,16,13,2,0,0,2,1,0,0,0,0,0,0
45,17,15,2,0,1,4,0,0,0,1,0,0,0
27,15,6,2,0,0,1,0,0,0,0,0,0,1
44,24,12,3,0,1,1,1,0,0,0,0,0,0
25,17,3,2,0,1,0,0,0,0,0,0,0,0
33,15,9,2,0,1,2,0,0,0,0,0,0,0
49,22,16,3,0,1,4,0,0,1,0,0,0,1
39,16,12,2,0,1,3,0,0,0,0,1,0,0
38,19,9,2,0,1,1,1,0,0,0,0,0,1
37,15,12,2,0,0,3,0,0,0,0,0,0,0
48,14,17,2,0,1,4,1,0,0,0,0,0,1
44,16,15,2,0,1,4,0,0,1,0,0,0,0
40,17,15,2,0,1,3,0,0,0,0,0,0,0
28,13,6,2,0,1,0,1,0,0,0,0,0,0
31,16,7,2,0,1,0,1,0,0,0,0,0,1
59,25,21,3,0,0,4,1,0,0,0,0,0,0
40,13,14,2,0,1,4,0,0,0,0,0,0,1
31,16,7,2,0,1,0,1,0,0,0,0,0,1
33,20,7,3,0,1,1,0,0,0,0,0,0,0
56,21,21,3,0,1,4,1,0,0,0,0,0,1
34,14,10,2,0,1,1,1,0,0,0,0,0,1
48,20,15,3,0,1,4,0,0,1,0,0,0,1
32,17,10,2,0,1,0,1,0,0,0,0,0,1
39,21,10,3,0,1,2,0,0,0,0,0,0,1
38,23,8,3,0,1,0,1,0,0,0,0,0,1
37,14,12,2,0,1,3,0,0,0,0,0,0,0
39,15,13,2,0,0,2,1,0,0,0,0,0,1
44,24,12,3,0,1,1,1,0,0,0,0,0,0
43,19,12,2,0,1,2,1,0,0,0,0,0,0
47,19,17,3,0,1,4,0,0,0,0,0,0,0
45,22,14,3,0,1,3,0,0,0,0,1,0,1
45,21,13,3,0,1,2,1,0,1,0,0,0,1
24,16,3,2,0,1,0,0,0,0,0,0,0,0
43,24,12,3,0,0,1,1,0,0,0,0,0,1
25,17,3,2,0,1,0,0,0,0,1,0,0,1
39,16,12,2,0,1,3,0,0,0,0,0,0,1
23,15,3,2,0,1,0,0,0,0,0,0,0,0
43,25,11,3,0,1,2,0,0,0,0,0,0,0
40,22,11,3,0,1,2,0,0,0,0,0,0,0
52,23,18,3,0,0,3,1,0,0,1,0,0,1
49,22,16,3,0,1,4,0,0,0,0,1,0,1
54,24,18,3,0,1,3,1,0,0,0,0,0,1
53,24,17,3,0,0,3,1,0,0,0,0,0,1
46,19,14,2,0,0,3,1,0,0,0,0,0,0
35,15,10,2,0,1,1,1,1,0,0,0,0,1
34,22,8,3,0,0,1,0,0,1,0,0,0,1
26,13,6,2,0,1,1,0,0,0,0,0,0,1
53,20,18,3,0,0,4,1,0,0,0,1,0,1
37,23,8,3,0,1,0,1,0,0,0,0,0,1
35,17,8,2,0,1,2,0,0,0,0,0,0,1
40,14,14,2,0,0,4,0,0,0,0,0,0,0
22,14,3,2,0,1,0,0,0,0,0,0,0,0
48,18,16,2,0,1,3,1,0,0,0,0,0,0
32,15,8,2,0,1,2,0,0,0,0,0,0,0
48,14,19,2,0,0,4,1,0,0,0,0,0,1
32,19,7,3,0,1,1,0,0,0,0,0,0,1
50,22,17,3,0,1,4,0,0,0,0,0,0,1
41,21,12,3,0,1,1,1,1,0,0,0,0,0
39,21,11,3,0,1,2,0,0,0,0,0,0,1
49,22,16,3,0,0,3,1,0,0,0,0,0,0
42,19,14,3,0,1,3,0,0,0,0,0,0,0
35,20,9,3,0,1,0,1,0,0,0,0,0,0
40,18,11,2,0,1,3,0,0,0,0,0,0,0
27,15,5,2,0,1,1,0,0,0,0,0,0,1
35,20,9,3,0,1,0,1,0,0,0,0,0,1
46,23,14,3,0,1,3,0,0,0,0,0,0,0
48,13,18,2,0,1,4,1,0,0,0,0,0,0
46,22,14,3,0,1,2,1,0,0,0,1,0,0
24,16,3,2,0,1,0,0,1,0,0,0,0,0
36,18,10,3,0,1,2,0,0,0,0,0,0,1
39,14,13,2,0,1,2,1,0,0,0,0,0,1
48,23,14,3,0,1,2,1,0,0,0,0,0,0
46,18,15,2,0,1,4,0,0,0,0,0,0,1
37,14,12,2,0,1,3,0,0,0,0,0,0,1
48,23,18,3,0,1,2,1,0,0,0,0,0,1
34,21,8,3,0,1,1,0,1,0,0,0,0,0
59,24,21,3,0,1,4,1,0,0,0,0,0,0
37,15,11,2,0,1,3,0,1,0,0,0,0,1
34,16,9,2,0,1,2,0,0,0,0,1,0,1
29,15,6,2,0,1,0,1,0,0,0,0,0,0
43,19,14,3,0,1,2,1,0,0,0,0,0,0
34,17,11,2,0,1,2,0,0,0,0,0,0,0
29,14,7,2,0,1,0,1,0,0,0,0,0,0
26,18,3,2,0,1,0,0,0,0,0,0,0,1
54,24,18,3,0,1,3,1,0,0,0,0,0,0
33,22,7,3,0,0,1,0,0,0,0,0,0,1
42,25,11,3,0,0,2,0,0,0,0,0,0,0
37,17,9,2,0,1,1,1,0,0,0,0,0,0
35,20,8,3,0,1,0,1,0,0,0,0,0,1
37,20,11,3,0,0,2,0,0,0,0,0,0,1
45,22,14,3,0,1,3,0,0,1,0,0,0,1
53,23,18,3,0,1,3,1,0,0,1,0,0,0
39,19,10,2,0,1,1,1,0,0,0,0,0,0
42,19,14,3,0,1,3,0,0,0,0,0,0,0
45,15,16,2,0,1,3,1,1,0,0,0,0,1
52,24,20,3,0,1,4,0,0,0,0,0,0,1
56,22,20,3,0,1,4,1,0,0,0,0,0,0
35,22,7,3,0,1,1,0,0,0,1,0,0,1
34,19,9,3,0,1,0,1,0,0,0,0,0,1
36,18,10,3,0,1,2,0,0,0,0,0,0,1
36,19,11,3,0,0,2,0,0,0,0,0,0,1
28,21,4,3,0,0,0,0,0,1,0,0,0,1
44,20,14,3,0,1,2,1,0,0,0,0,0,1
39,21,11,3,0,1,2,0,0,0,0,0,0,0
50,20,17,3,0,1,3,1,1,0,0,0,0,0
51,21,18,3,0,1,3,1,1,0,0,0,0,0
35,17,9,2,0,1,2,0,0,0,1,0,0,0
37,20,10,3,0,1,2,0,0,0,0,0,0,1
27,14,6,2,0,1,1,0,0,0,0,0,0,0
32,20,8,3,0,0,1,0,0,0,0,0,0,1
39,19,11,3,0,1,1,1,0,0,0,0,0,0
37,19,11,3,0,1,2,0,0,0,0,0,0,1
49,14,19,2,0,1,4,1,0,0,0,0,0,0
38,19,9,2,0,1,1,1,0,0,0,0,0,0
36,22,9,3,0,0,0,1,0,1,0,0,0,0
36,14,12,2,0,0,3,0,0,0,0,0,0,0
41,16,13,2,0,1,2,1,0,0,0,1,0,0
52,22,18,3,0,1,3,1,0,0,0,0,0,1
42,19,14,3,0,1,3,0,0,0,0,0,0,1
39,16,12,2,0,1,3,0,0,1,0,0,0,1
28,13,7,2,0,1,0,1,0,0,0,0,0,0
40,22,10,3,0,1,2,0,0,0,0,0,0,0
40,20,12,3,0,1,1,1,0,0,0,0,0,0
37,14,11,2,0,1,3,0,0,0,0,0,0,0
50,22,17,3,0,1,4,0,0,0,0,1,0,1
36,21,9,3,0,1,0,1,0,0,0,0,0,0
33,15,9,2,0,1,2,0,1,0,0,0,0,1
36,22,9,3,0,0,0,1,0,0,0,0,0,1
39,13,13,2,0,1,4,0,0,0,0,0,0,1
40,22,11,3,0,1,2,0,0,0,0,0,0,0
40,22,11,3,0,1,2,0,0,0,0,0,0,0
48,20,17,3,0,1,4,0,0,0,0,0,0,1
49,25,14,3,0,1,2,1,0,0,0,0,0,1
41,23,11,3,0,1,2,0,0,1,0,0,0,0
32,17,7,2,0,1,0,1,0,1,0,0,0,1
40,15,13,2,0,1,2,1,1,0,0,0,0,1
38,20,11,3,0,1,2,0,0,0,0,0,0,0
42,22,11,3,0,1,1,1,0,0,0,0,0,0
43,20,13,3,0,1,2,1,0,0,0,0,0,1
42,16,14,2,0,0,4,0,0,0,0,1,0,1
45,23,13,3,0,1,3,0,0,0,0,0,0,1
36,22,9,3,0,0,0,1,0,0,0,0,0,1
36,24,8,3,0,0,1,0,0,0,0,0,0,1
32,24,5,3,0,1,0,0,0,0,1,0,0,0
49,14,19,2,0,1,4,1,0,0,0,0,0,1
41,21,11,3,0,1,1,1,0,0,0,1,0,0
44,16,15,2,0,1,4,0,0,1,0,0,0,1
50,22,17,3,0,1,4,0,0,0,0,0,0,1
38,21,10,3,0,0,2,0,0,0,0,0,0,1
31,16,7,2,0,1,0,1,0,0,0,0,0,0
34,19,9,3,0,1,0,1,0,0,0,0,0,1
42,17,12,2,0,1,2,1,0,0,1,0,0,1
44,19,14,3,0,1,2,1,0,0,0,0,0,1
29,14,7,2,0,1,0,1,0,0,0,0,0,0
53,25,17,3,0,1,4,0,0,0,0,0,0,0
31,16,7,2,0,1,0,1,0,1,0,0,0,0
29,21,5,3,0,1,0,0,0,0,0,0,0,0
28,16,5,2,0,1,1,0,0,0,0,0,0,0
48,20,17,3,0,1,4,0,0,0,0,0,0,1
40,16,12,2,0,1,2,1,0,0,0,0,0,1
31,23,5,3,0,1,0,0,0,0,1,0,0,0
33,20,8,3,0,1,1,0,0,0,0,0,0,1
33,20,8,3,0,1,1,0,0,0,0,0,0,0
40,22,11,3,0,1,2,0,0,1,0,0,0,0
40,22,10,3,0,1,2,0,0,0,1,0,0,0
39,15,13,2,0,0,2,1,0,0,0,0,0,1
34,21,8,3,0,1,1,0,1,0,0,0,0,0
44,19,13,2,0,1,2,1,0,0,0,0,0,1
38,16,11,2,0,1,3,0,0,0,0,0,0,0
51,21,18,3,0,1,3,1,0,0,0,0,0,0
48,20,17,3,0,1,4,0,0,0,0,0,0,0
40,21,11,3,0,0,1,1,0,1,0,0,0,0
47,22,15,3,0,1,2,1,0,0,0,0,0,1
34,21,7,3,0,1,1,0,0,0,0,1,0,1
58,24,23,3,0,1,4,1,0,0,0,0,0,0
45,23,13,3,0,1,3,0,0,0,0,0,0,0
34,20,8,3,0,1,0,1,0,0,0,0,0,0
44,16,15,2,0,1,4,0,0,0,0,0,0,1
51,23,20,3,0,1,4,0,0,0,0,0,0,0
29,22,5,3,0,0,0,0,0,0,0,0,0,0
45,22,14,3,0,1,3,0,0,0,0,1,0,0
39,24,9,3,0,1,0,1,0,0,1,0,0,1
43,23,15,3,0,1,1,1,0,0,0,0,0,0
45,20,15,3,0,1,2,1,0,0,0,0,0,0
34,19,9,3,0,1,0,1,0,0,0,0,0,1
56,22,22,3,0,1,4,1,0,0,0,0,0,1
42,19,12,2,0,1,3,0,0,0,0,0,0,1
44,14,16,2,0,1,3,1,0,0,0,0,0,1
38,25,8,3,0,1,1,0,0,0,0,0,0,1
41,17,15,2,0,1,2,1,0,0,0,0,0,1
59,24,21,3,0,1,4,1,0,0,0,0,0,0
45,15,15,2,0,1,3,1,0,0,0,0,0,0
37,15,11,2,0,1,3,0,1,0,0,0,0,0
52,22,18,3,0,1,3,1,0,0,0,0,0,1
41,21,13,3,0,1,1,1,0,0,0,0,0,1
30,22,5,3,0,1,0,0,0,1,0,0,0,0
45,25,12,3,0,1,1,1,0,0,0,0,0,0
44,22,14,3,0,0,3,0,0,0,0,0,0,1
39,17,14,2,0,1,3,0,0,0,0,0,0,1
41,23,11,3,0,1,2,0,0,0,1,0,0,1
39,15,12,2,0,1,2,1,0,0,0,0,0,1
43,20,13,3,0,1,3,0,0,0,0,0,0,0
24,16,3,2,0,1,0,0,0,0,0,0,0,0
37,20,11,3,0,0,2,0,0,0,0,0,0,0
44,15,15,2,0,1,3,1,0,0,0,0,0,1
48,23,15,3,0,1,2,1,0,0,1,0,0,0
34,20,8,3,0,1,0,1,0,0,0,0,0,1
51,22,18,3,0,0,3,1,0,0,0,0,0,1
30,22,5,3,0,1,0,0,0,0,0,0,0,1
41,22,12,3,0,0,1,1,0,0,0,0,0,1
47,19,17,3,0,1,4,0,0,0,0,0,0,0
44,15,15,2,0,1,3,1,0,0,0,0,0,0
48,19,16,3,0,1,3,1,0,0,0,0,0,0
26,19,3,2,0,0,0,0,0,0,0,0,0,1
46,18,14,2,0,1,4,0,0,0,0,0,0,1
43,16,14,2,0,1,4,0,0,1,0,0,0,0
37,22,9,3,0,1,0,1,0,0,0,0,0,1
53,19,19,2,0,0,4,1,0,0,0,0,0,1
44,14,16,2,0,1,3,1,0,0,0,0,0,0
46,12,18,2,0,0,4,1,0,0,0,0,0,1
40,22,11,3,0,1,2,0,0,0,0,0,0,0
54,19,21,3,0,1,4,1,0,0,0,0,0,0
41,22,12,3,0,0,1,1,0,0,0,0,0,1
38,19,11,3,0,1,1,1,0,0,0,0,0,1
32,14,9,2,0,1,2,0,0,0,0,0,0,1
39,19,11,3,0,1,1,1,0,0,0,0,0,1
35,17,8,2,0,1,2,0,0,0,0,0,0,1
36,22,8,3,0,1,0,1,0,0,0,0,0,0
42,13,16,2,0,0,3,1,0,0,0,0,0,1
41,23,10,3,0,1,1,1,0,0,1,0,0,1
41,24,11,3,0,0,2,0,0,0,1,0,0,1
35,22,8,3,0,1,1,0,0,0,0,0,0,1
41,20,12,3,0,1,3,0,0,0,0,0,0,1
41,22,12,3,0,0,1,1,0,0,0,0,0,1
38,21,10,3,0,1,2,0,0,0,0,0,0,1
58,23,20,3,0,1,4,1,0,0,0,0,0,1
37,19,11,3,0,1,2,0,0,0,0,0,0,1
28,20,4,3,0,1,0,0,0,0,0,0,0,1
25,17,3,2,0,1,0,0,0,0,0,0,0,1
28,16,6,2,0,0,1,0,1,0,0,0,0,0
52,18,19,2,0,0,4,1,0,0,0,0,0,1
44,16,15,2,0,1,4,0,0,0,0,0,0,1
56,22,20,3,0,1,4,1,0,0,0,1,0,0
42,13,16,2,0,0,3,1,0,0,0,0,0,1
45,23,14,3,0,0,3,0,0,0,1,0,0,1
38,15,12,2,0,0,2,1,1,0,0,0,0,0
55,20,21,3,0,1,4,1,0,0,0,0,0,0
30,22,5,3,0,1,0,0,0,0,0,0,0,0
45,22,14,3,0,1,3,0,0,0,0,1,0,1
48,24,14,3,0,1,2,1,0,0,0,0,0,0
